20.0,0.0
20.01,0.0
20.02,0.0
20.03,0.0013736263736263737
20.04,0.005494505494505495
20.05,0.01098901098901099
20.06,0.01098901098901099
20.07,0.017857142857142856
20.08,0.020604395604395604
20.09,0.020604395604395604
20.1,0.020604395604395604
20.11,0.020604395604395604
20.12,0.020604395604395604
20.13,0.019230769230769232
20.14,0.01510989010989011
20.15,0.01510989010989011
20.16,0.009615384615384616
20.17,0.005494505494505495
20.18,0.0027472527472527475
20.19,0.0027472527472527475
20.2,0.0
20.21,0.0013736263736263737
20.22,0.005494505494505495
20.23,0.009615384615384616
20.24,0.009615384615384616
20.25,0.016483516483516484
20.26,0.027472527472527472
20.27,0.03571428571428571
20.28,0.03571428571428571
20.29,0.03983516483516483
20.3,0.03983516483516483
20.31,0.03983516483516483
20.32,0.03708791208791209
20.33,0.03708791208791209
20.34,0.03159340659340659
20.35,0.023351648351648352
20.36,0.019230769230769232
20.37,0.019230769230769232
20.38,0.019230769230769232
20.39,0.019230769230769232
20.4,0.020604395604395604
20.41,0.019230769230769232
20.42,0.019230769230769232
20.43,0.019230769230769232
20.44,0.019230769230769232
20.45,0.020604395604395604
20.46,0.020604395604395604
20.47,0.0260989010989011
20.48,0.03296703296703297
20.49,0.04120879120879121
20.5,0.04532967032967033
20.51,0.04532967032967033
20.52,0.04807692307692308
20.53,0.04807692307692308
20.54,0.04395604395604396
20.55,0.038461538461538464
20.56,0.038461538461538464
20.57,0.03571428571428571
20.58,0.03571428571428571
20.59,0.03708791208791209
20.6,0.03708791208791209
20.61,0.03571428571428571
20.62,0.034340659340659344
20.63,0.034340659340659344
20.64,0.03296703296703297
20.65,0.03296703296703297
20.66,0.028846153846153848
20.67,0.024725274725274724
20.68,0.020604395604395604
20.69,0.020604395604395604
20.7,0.019230769230769232
20.71,0.02197802197802198
20.72,0.023351648351648352
20.73,0.023351648351648352
20.74,0.023351648351648352
20.75,0.023351648351648352
20.76,0.0260989010989011
20.77,0.03021978021978022
20.78,0.03021978021978022
20.79,0.034340659340659344
20.8,0.03571428571428571
20.81,0.03571428571428571
20.82,0.03296703296703297
20.83,0.03296703296703297
20.84,0.03021978021978022
20.85,0.028846153846153848
20.86,0.028846153846153848
20.87,0.028846153846153848
20.88,0.03159340659340659
20.89,0.03708791208791209
20.9,0.03983516483516483
20.91,0.03983516483516483
20.92,0.03983516483516483
20.93,0.03571428571428571
20.94,0.03021978021978022
20.95,0.027472527472527472
20.96,0.027472527472527472
20.97,0.03021978021978022
20.98,0.03571428571428571
20.99,0.04120879120879121
21.0,0.04395604395604396
21.01,0.04395604395604396
21.02,0.04532967032967033
21.03,0.046703296703296704
21.04,0.04532967032967033
21.05,0.04532967032967033
21.06,0.046703296703296704
21.07,0.050824175824175824
21.08,0.05631868131868132
21.09,0.06043956043956044
21.1,0.06043956043956044
21.11,0.06456043956043957
21.12,0.06043956043956044
